Entretien,Thème,Code,Verbatim,Fichier
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,1: Définition de l'IA,L'intelligence artificielle englobe bien plus que ChatGPT. Elle peut être utilisée dans des domaines comme les robots ou les voitures autonomes.,Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,2: Rôle de ChatGPT dans l'IA,ChatGPT est juste une petite partie de l'IA.,Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,3: Préoccupation sur la collecte de données,"Certains critiquent l’IA, disant qu’elle collecte trop de données et que cela pose des problèmes d’anonymat.",Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,4: Compréhension des algorithmes,"Je connais les algorithmes sur les réseaux sociaux, mais pour l’IA, je ne sais pas.",Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,5: Définition d'un algorithme,"Un algorithme, c’est une série de calculs qui aboutissent à un résultat.",Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,6: Caractéristique de ChatGPT,"ChatGPT, c’est qu’il s’agit d’une IA générative, capable de s’auto-alimenter et de se construire une base de données pour générer du contenu de manière autonome.",Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,7: Perception de l'utilité de ChatGPT,Je l’utilise pour résumer des textes ou m’expliquer certains passages.,Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,8: Limite de ChatGPT,ChatGPT ne peut pas encore lire ces documents [PDF].,Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,9: Confiance dans ChatGPT,On nous a tellement répété qu’il fallait faire attention aux sources de ChatGPT que je n’osais pas lui demander de trouver des informations par lui-même.,Lau5_segment_2.txt
LAU5,1: Perception et compréhension de l'IA et de ChatGPT,10: Évolution de l'utilisation de ChatGPT,Je pense que je pourrais envisager de l’utiliser plus souvent pour ce genre de tâche.,Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,1: Utilisation pour la correction en français,"Principalement pour la correction en français : grammaire, orthographe, syntaxe.",Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,2: Amélioration de formulations,Je lui demande souvent d’améliorer des formulations.,Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,3: Résumé de textes,Je l’utilise aussi pour résumer des textes.,Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,4: Explication de concepts,J’ai demandé à ChatGPT de m’expliquer 'l’invention de l’homosexualité' selon l’auteur.,Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,5: Aide à la structuration de présentation orale,"Je pense que cette fois, j’utiliserai ChatGPT pour m’aider à structurer la présentation.",Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,6: Limite dans l'utilisation pour la révision,"Non, parce que ça fait longtemps que je n’ai plus eu d’examen sur table.",Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,7: Utilisation potentielle pour les examens oraux,"Mais je pense que c’est parce que notre écrit n’était pas totalement terminé. Si on avait eu un texte finalisé, j’aurais probablement pu lui envoyer pour structurer les points importants à présenter.",Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,8: Collaboration avec ChatGPT pour la recherche,"Je co-construisais cette question avec ChatGPT, en ajustant au fur et à mesure.",Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,9: Utilisation pour clarifier les idées,"Parfois, quand je sens que ma propre pensée est confuse, je préfère recommencer pour clarifier mes idées.",Lau5_segment_2.txt
LAU5,2: Utilisation de ChatGPT dans le contexte universitaire,10: Rôle de l'humain dans l'utilisation de ChatGPT,L’humain reste responsable de la machine et du savoir qu’elle produit ?,Lau5_segment_2.txt
LAU5,3: Interaction avec ChatGPT et formulation des requêtes,1: Importance de la formulation des requêtes,"Si tu n’as pas la réponse que tu veux, c’est que tu as mal formulé ta question.",Lau5_segment_2.txt
LAU5,3: Interaction avec ChatGPT et formulation des requêtes,2: Utilisation de ChatGPT pour obtenir des informations précises,J’avais besoin d’une réponse plus détaillée et précise pour expliquer dans mon rapport pourquoi il est préférable de faire autrement.,Lau5_segment_2.txt
LAU5,3: Interaction avec ChatGPT et formulation des requêtes,4: Utilisation des listes à puces pour structurer le discours,Les listes à puces m’aident à structurer mon discours.,Lau5_segment_2.txt
LAU5,3: Interaction avec ChatGPT et formulation des requêtes,5: Demande de développement sur des points spécifiques,"Parfois, ses réponses sont trop courtes. J’avais besoin qu’il m’apporte plus de détails.",Lau5_segment_2.txt
