Entretien,Thème,Code,Verbatim,Fichier
D2SN9,Identité et parcours de l'enquêté,1: Origine géographique,J'ai grandi à Paris.,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,2: Niveau d'étude,J'ai intégré Sciences Po directement après l'obtention de mon baccalauréat,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,3: Milieu socio-économique,Je viens d'un milieu plutôt aisé.,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,4: Profession des parents,Mon père occupe le poste de directeur dans un établissement scolaire,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,5: Situation familiale,Je suis fils unique également.,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,6: Age,Je suis né en 2002,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,7: Formation initiale,J'ai intégré Sciences Po directement après l'obtention de mon baccalauréat avec les spécialités en lien avec science po,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,8: Facilité d'accès à l'enseignement supérieur,ce qui a facilité mon accès.,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,9: Statut de la mère,ma mère elle ne travaille pas vraiment,D2SN9_segment_1.txt
D2SN9,Identité et parcours de l'enquêté,10: Identité,Je m'appelle donc Alexandre Durand.,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,1: Utilité dans la vie quotidienne,"Ça m'aide beaucoup pour lire pour rédiger, faire des bullets points",D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,2: Utilité dans les études,surtout dans le cadre de recherche pour se faciliter la vie,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,3: Perception de ChatGPT,ChatGPT c'est plutôt un outil sympathique.,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,4: Développement de la pensée,et aussi essayer de pousser un peu plus loin ma pensée en général.,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,5: Automatisation,il automatise,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,6: Simplification des actions,Ça permet d'automatiser pas mal de choses de simplifier les actions de tous les jours,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,7: Préoccupation pour l'avenir,mais à voir dans le long terme si ça ne va pas être une nuisance,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,8: Définition de l'intelligence artificielle,C’est une sorte d’algorithme simplement.,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,9: Utilisation de ChatGPT,j'y vais j'essaie de trouver la solution s'il ne la pas ce n’est pas grave.,D2SN9_segment_1.txt
D2SN9,Utilité et perception de ChatGPT,10: Perception de l'intelligence artificielle,Je pense que ça doit être encadré.,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,1: Moyen de découverte,j'ai découvert avec du bouche à oreille pendant mes années d’études,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,2: Première impression,je n’avais pas d’avis éclairer sur la question.,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,3: Évolution de l'utilisation,Quand j’ai commencé à l’utiliser sérieusement quelques mois après que ça avait fait parler de soi.,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,4: Fréquence d'utilisation initiale,Par jour c'était je pense deux trois requêtes histoire de découvrir chat GPT,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,5: Fréquence d'utilisation actuelle,maintenant c'est assez quotidiennement,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,6: Contexte d'utilisation,maintenant c’est quasiment exclusivement dans un cadre de cours.,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,7: Utilisation initiale,j'ai mis un peu de temps à l'utiliser parce que je ne voyais pas trop l'utilité.,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,8: Changement de perception,Au début c’était mélanger en termes de fréquences,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,9: Utilisation actuelle,quand j'ai un petit problème je peux y accéder assez facilement,D2SN9_segment_1.txt
D2SN9,Découverte et évolution de l'utilisation de ChatGPT,10: Évolution de la relation avec ChatGPT,j'essaie de trouver la solution s'il ne la pas ce n’est pas grave.,D2SN9_segment_1.txt
D2SN9,Relation avec la technologie et règles d'utilisation de ChatGPT dans les études,1: Niveau de technophilie,"Je ne m’y connais pas sur le bout des doigts, je n’ai pas une passion débordante",D2SN9_segment_1.txt
D2SN9,Relation avec la technologie et règles d'utilisation de ChatGPT dans les études,2: Nécessité de se tenir informé,"je suis obligé de me tenir renseigner, encore plus avec l’ampleur que cela prend de nos jours.",D2SN9_segment_1.txt
D2SN9,Relation avec la technologie et règles d'utilisation de ChatGPT dans les études,3: Règles d'utilisation de ChatGPT,"Il n’y a pas de besoin mais on peut l’utiliser, enfin ce n’est pas interdit.",D2SN9_segment_1.txt
D2SN9,Relation avec la technologie et règles d'utilisation de ChatGPT dans les études,4: Liberté d'utilisation,"Voilà, je ne sais pas trop quoi dire de plus.",D2SN9_segment_1.txt
D2SN9,Relation avec la technologie et règles d'utilisation de ChatGPT dans les études,5: Dépendance aux professeurs,cela dépend des professeurs également peu importe des règles établie dans les conseils qu’ils nous donnent.,D2SN9_segment_1.txt
D2SN9,Relation avec la technologie et règles d'utilisation de ChatGPT dans les études,6: Perception de la technologie,surtout avec mes études je suis obligé de me tenir renseigner,D2SN9_segment_1.txt
D2SN9,Relation avec la technologie et règles d'utilisation de ChatGPT dans les études,7: Utilisation dans la filière,on peut l’utiliser,D2SN9_segment_1.txt
