Entretien,Thème,Code,Verbatim,Fichier
D2SN2,Perception et utilisation de Chat GPT,1: Utilisation dans le cadre académique,J'ai plein de copains qui utilisent pas du tout Chat GPT.,D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,2: Formation sur Chat GPT,On a un cours sur l'utilisation de Chat GPT.,D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,3: Limites de Chat GPT,"Il peut pas, par exemple, il faut pas lui demander de faire une bibliographie, il sait pas faire.",D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,4: Biais de Chat GPT,Les biais qu'il y a autour de chat GPT est un peu raciste.,D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,5: Utilisation pour les tâches académiques,J'avais un exposé à faire sur deux articles.,D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,6: Interaction avec Chat GPT,Je lui ai demandé de faire des liens entre les articles.,D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,7: Personnalisation des réponses,Je lui demande souvent de utiliser un langage sociologique.,D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,8: Contrôle des résultats,"Je prends ce qui me plaît, je vais jamais faire de copié collé.",D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,9: Utilité de Chat GPT,Il dit des trucs auxquels j'avais pas pensé.,D2SN2_segment_3.txt
D2SN2,Perception et utilisation de Chat GPT,10: Modification des réponses,Je rajoute des éléments qu'il a dit dans mon exposé.,D2SN2_segment_3.txt
D2SN2,Impact sur le travail académique,1: Changement dans la façon de travailler,Chat GPT a changé ma façon de travailler.,D2SN2_segment_3.txt
D2SN2,Impact sur le travail académique,2: Apport de Chat GPT,"Il m'a dit plein de choses et j'ai fait 'Ah bah tiens, ça c'est intéressant'.",D2SN2_segment_3.txt
D2SN2,Impact sur le travail académique,3: Utilisation complémentaire,J'ai déjà mon texte et juste je rajoute des éléments qu'il a dit.,D2SN2_segment_3.txt
D2SN2,Impact sur le travail académique,4: Modification des résultats,Je modifie toujours les réponses qu'il donne.,D2SN2_segment_3.txt
D2SN2,Impact sur le travail académique,5: Satisfaction,"Ouais, c'est bien parfois.",D2SN2_segment_3.txt
D2SN2,Sujet de recherche,1: Thème de recherche,Je travaille sur les retraites spirituelles bouddhistes en France.,D2SN2_segment_3.txt
D2SN2,Sujet de recherche,2: Objet d'étude,"Il y a des centres, je travaille sur le village des Pruniers.",D2SN2_segment_3.txt
D2SN2,Sujet de recherche,3: Description du sujet,C'est un moine vietnamien qui a fondé un centre bouddhiste.,D2SN2_segment_3.txt
