Entretien,Thème,Code,Verbatim,Fichier
LAU12,Perception de l'intelligence artificielle,1: Définition de ChatGPT,Comment définissez-vous ChatGPT et l'intelligence artificielle en général ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,2: Premières impressions,Quelles sont les premières choses qui vous viennent à l'esprit lorsque vous pensez à ChatGPT ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,3: Découverte de ChatGPT,Quand et comment avez-vous découvert ChatGPT ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,4: Relation à la technologie,Comment décririez-vous votre relation à la technologie en général ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,5: Utilisation dans la filière,Est-ce que votre filière exige l'utilisation de logiciels divers ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,6: Familiarité avec la technologie,Comment vous sentez-vous par rapport à l'utilisation de nouveaux outils numériques ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,7: Impact de la technologie sur la vie quotidienne,Pensez-vous que la technologie améliore votre qualité de vie ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,8: Curiosité envers ChatGPT,Qu'est-ce qui vous a poussé à essayer ChatGPT pour la première fois ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,9: Connaissance préalable de l'IA,Avez-vous des connaissances préalables sur l'intelligence artificielle avant d'utiliser ChatGPT ?,Lau12_segment_1.txt
LAU12,Perception de l'intelligence artificielle,10: Attentes envers ChatGPT,Quelles étaient vos attentes lorsque vous avez commencé à utiliser ChatGPT ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,1: Fréquence d'utilisation,À quelle fréquence utilisez-vous ChatGPT dans le cadre de vos études ou au quotidien ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,2: Contexte d'utilisation,Pouvez-vous décrire un contexte où vous avez utilisé ChatGPT ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,3: Objectifs d'utilisation,Quels sont vos objectifs lorsque vous utilisez ChatGPT ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,4: Utilisation régulière,Est-ce que vous utilisez ChatGPT de manière régulière ou ponctuelle ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,5: Changement dans les habitudes,Avez-vous remarqué un changement dans vos habitudes de travail depuis que vous utilisez ChatGPT ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,6: Évolution de l'utilisation,Comment votre utilisation de ChatGPT a-t-elle évolué au fil du temps ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,7: Facilité d'utilisation,Trouvez-vous que ChatGPT est facile à utiliser ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,8: Support à l'apprentissage,Pensez-vous que ChatGPT soutient votre apprentissage ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,9: Limitations de ChatGPT,Avez-vous identifié des limitations à l'utilisation de ChatGPT ?,Lau12_segment_1.txt
LAU12,Expérience personnelle avec ChatGPT,10: Améliorations souhaitées,Souhaitez-vous voir des améliorations dans ChatGPT ?,Lau12_segment_1.txt
LAU12,Activités universitaires supportées par ChatGPT,1: Rédaction,"Pour quelles activités universitaires utilisez-vous ChatGPT (ex. : rédaction, recherche d’information, révision) ?",Lau12_segment_1.txt
LAU12,Activités universitaires supportées par ChatGPT,2: Recherche d'information,Utilisez-vous ChatGPT pour la recherche d'information ?,Lau12_segment_1.txt
LAU12,Activités universitaires supportées par ChatGPT,3: Révision,Utilisez-vous ChatGPT pour la révision de vos travaux ?,Lau12_segment_1.txt
LAU12,Activités universitaires supportées par ChatGPT,4: Exemples d'utilisation,Pouvez-vous donner des exemples concrets d’utilisation récente de ChatGPT dans le cadre de vos études ?,Lau12_segment_1.txt
LAU12,Activités universitaires supportées par ChatGPT,5: Objectifs des sessions d'utilisation,Pouvez-vous nous parler des objectifs et du contexte de ces sessions ?,Lau12_segment_1.txt
LAU12,Activités universitaires supportées par ChatGPT,6: Satisfaction des réponses,Est-ce que les réponses fournies par ChatGPT lors de ces sessions ont répondu à vos attentes ?,Lau12_segment_1.txt
LAU12,Activités universitaires supportées par ChatGPT,7: Utilisation pour les travaux,Utilisez-vous ChatGPT pour vos travaux universitaires ?,Lau12_segment_1.txt
LAU12,Activités universitaires supportées par ChatGPT,8: Utilisation pour les projets,Utilisez-vous ChatGPT pour vos projets universitaires ?,Lau12_segment_1.txt
