Entretien,Thème,Code,Verbatim,Fichier
D2SN11,Fiabilité de l'information,1: Manque de transparence sur les sources,"sur ChatGPT, tu ne le vois pas.",D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,2: Problème de vérifiabilité,je trouve ça un peu problématique,D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,3: Différence entre les sources d'information,"si une info vient de Valeurs Actuelles ou de L’Humanité, pour moi, ce n’est pas la même chose.",D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,4: Préoccupation concernant l'orientation politique,ce n’est pas une orientation politique qui est volontaire,D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,5: Mécanisme de l'IA en cause,"c’est plus… euh… juste le mécanisme même de l’IA, de son entraînement et de sa base de données qui génère ça",D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,6: Inquiétude sur la qualité de l'information,je me dis que de toute façon on ne pourra pas le supprimer.,D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,7: Besoin de savoir d'où viennent les informations,savoir euh… de quoi est composée toute la… je ne sais pas comment on appelle ça,D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,8: Importance de la transparence,"s’il donnait une source directement, peut-être que ça pourrait être…",D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,9: Limite de la technologie actuelle,je ne sais pas si ça existe déjà.,D2SN11_segment_3.txt
D2SN11,Fiabilité de l'information,10: Inquiétude pour l'avenir,"ça peut un peu m’inquiéter des fois, en vrai.",D2SN11_segment_3.txt
D2SN11,Utilisation et amélioration de ChatGPT,3: Importance de la connaissance de la base de données,"pour savoir de quoi il est, d’où sortent les infos qui nous viennent.",D2SN11_segment_3.txt
D2SN11,Utilisation et amélioration de ChatGPT,5: Nécessité de réglementations,Est-ce qu’il y a des réglementations ou...,D2SN11_segment_3.txt
D2SN11,Utilisation et amélioration de ChatGPT,6: Acceptation de la technologie,de toute façon on ne pourra pas le supprimer.,D2SN11_segment_3.txt
D2SN11,Utilisation et amélioration de ChatGPT,7: Stratégie d'amélioration,c’est vraiment juste à l’intégration.,D2SN11_segment_3.txt
D2SN11,Utilisation et amélioration de ChatGPT,9: Recherche de solutions,bonne question… Bonne question ?,D2SN11_segment_3.txt
D2SN11,Utilisation et amélioration de ChatGPT,10: Disponibilité à discuter,y ’a pas de quoi.,D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,1: Âge,Je suis né en juin 2002.,D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,2: Profession des parents,Mon père est agriculteur et ma mère cadre territoriale,D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,3: Niveau d'études des parents,Ils ont tous les deux un niveau master il me semble.,D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,4: Situation géographique,"Actuellement j’habite dans le 14e arrondissement, à Alésia",D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,5: Origine géographique,Je suis originaire d’une petite ville de la banlieue de Nancy,D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,6: Stabilité résidentielle,depuis bientôt 2 ans,D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,7: Statut marital des parents,ils sont mariés,D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,8: Description de l'environnement familial,"(Non disponible directement, mais peut être déduit de la profession et du niveau d'études des parents)",D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,9: Éléments de contexte personnel,"Je suis né en juin 2002."" (peut donner un indice sur l'âge et donc la période de socialisation)",D2SN11_segment_3.txt
D2SN11,Caractéristiques sociodémographiques,10: Transparence sur les informations personnelles,Oui pas de problème.,D2SN11_segment_3.txt
D2SN11,Contexte personnel et social,3: Intérêt pour la recherche,ils cherchent encore et si tu as des contacts,D2SN11_segment_3.txt
D2SN11,Contexte personnel et social,4: Dynamique de groupe,il y avait des gens de ma classe qui demandaient,D2SN11_segment_3.txt
D2SN11,Contexte personnel et social,5: Réseau social,je leur dirai de te contacter,D2SN11_segment_3.txt
D2SN11,Contexte personnel et social,6: Facilité de communication,"Bah, y ’a pas de quoi.",D2SN11_segment_3.txt
D2SN11,Contexte personnel et social,7: Confiance dans la recherche,"t’inquiète, c’est vraiment anonyme.",D2SN11_segment_3.txt
D2SN11,Contexte personnel et social,10: Fin de l'entretien,Merci. Fin de l'enregistrement non verbatim mais marquant la fin de l'entretien,D2SN11_segment_3.txt
