Entretien,Thème,Code,Verbatim,Fichier
LAU1,1: Perception de l'outil chatGPT,1: Utilité pour éviter la page blanche,"Je crois qu'il y a aussi un truc de chatGPT, c'est éviter la page blanche.",Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,2: Génération de contenu initial,"Tu génères un truc, t'as un peu une phrase, et du coup tu peux recopier ça, écrire, commencer à écrire ta conclusion, et là ça aide.",Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,3: Limite de la reformulation,Je pense tu perds trop de temps à le faire reformuler parfaitement comme tu voudrais au lieu de juste l'écrire comme tu voudrais en fait.,Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,4: Utilisation pour les tâches de rédaction,"C'est un peu... Je ne sais pas, j'ai l'impression que c'est plus... Tu vas prendre ton squelette et essayer de saupoudrer des trucs dessus, quoi.",Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,5: Satisfaction variable,"Juste si génère mon truc et que ça me satisfait, ça me va.",Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,6: Dépendance à l'outil,"J'ai l'impression que sur chatGPT, on a une meilleure tente de juste... Prendre l'original et nous rajouter des parts dessus.",Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,7: Utilisation non systématique de la version payante,Je trouve ça... Pas intéressant. Je sais pas s'il y a un truc étudiants pauvres du coup je paye pas d'abonnement,Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,8: Intérêt pour les fonctionnalités avancées,"Mais là par contre ils ont cette feature, je sais pas si elle existe vraiment ou ils l'ont tease, mais là ils ont l'air d'avoir les voix qui répondent assez vite et avec des intonations et des trucs comme ça.",Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,9: Utilisation occasionnelle,"Je pense que j'utilise trop rarement, peu souvent plutôt, chatGPT pour vraiment m'intéresser sur ce que c'est la différence, etc.",Lau1_segment_4.txt
LAU1,1: Perception de l'outil chatGPT,10: Manque de connaissance sur les avantages de la version payante,"Si il y en a, je ne les connais pas.",Lau1_segment_4.txt
